width, heigh, nbAgent, nbObject, steps, score, speed, vision, memorySize, kPlus, kMinus, error
50,50,10,400,1000,1460,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1450,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1516,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1240,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1308,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1306,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1120,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1298,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1236,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1400,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1442,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1354,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1144,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1312,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1222,1,0,15,0.05,0.05,0.0
50,50,10,400,1000,1242,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1286,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1424,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1386,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1276,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1190,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1396,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1514,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1418,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1408,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1392,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1340,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1410,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1460,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1526,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1432,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1346,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1552,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1268,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1320,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1450,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1306,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1326,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1380,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1476,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1278,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1426,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1176,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1326,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1298,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1324,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1408,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1222,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1384,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1450,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1350,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1466,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1286,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1340,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1238,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1320,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1374,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1482,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1282,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1420,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1346,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1374,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1436,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1396,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1308,1,0,15,0.05,0.05,0.0
50,50,10,400,2000,1340,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1530,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1528,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1348,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1406,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1288,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1412,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1422,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1580,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1276,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1400,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1362,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1170,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1110,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1356,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1272,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1430,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1516,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1392,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1394,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1270,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1482,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1204,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1286,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1404,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1530,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1388,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1368,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1632,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1386,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1370,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1618,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1340,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1516,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1312,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1294,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1230,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1582,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1414,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1398,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1316,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1394,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1400,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1440,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1378,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1296,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1544,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1430,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1508,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1362,1,0,15,0.05,0.05,0.0
50,50,10,400,4000,1488,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1422,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1476,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1564,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1606,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1600,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1516,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1296,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1494,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1466,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1530,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1414,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1368,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1444,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1560,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1570,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1298,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1356,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1292,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1424,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1668,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1542,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1494,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1380,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1504,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1462,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1578,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1570,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1362,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1326,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1586,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1488,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1412,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1424,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1454,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1558,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1450,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1572,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1448,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1480,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1500,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1570,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1340,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1526,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1486,1,0,15,0.05,0.05,0.0
50,50,10,400,8000,1298,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1208,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1418,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1302,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1426,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1794,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1680,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,2320,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1390,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1532,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1260,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1236,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1386,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1452,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1210,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1402,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1352,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1234,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1510,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1202,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1422,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1284,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1324,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1322,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1296,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1420,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1268,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1294,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1298,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1488,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1340,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1414,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1322,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1588,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1266,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1364,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1156,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1342,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1124,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1242,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1470,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1280,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1318,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1372,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1502,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1342,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1288,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1508,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1306,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1402,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1444,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1282,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1292,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1266,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1370,1,0,5,0.1,0.05,0.0
50,50,10,400,1000,1300,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1246,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1370,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1496,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1300,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1230,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1386,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1436,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1390,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1260,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1396,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1424,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1484,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1262,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1596,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1380,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1312,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1306,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1338,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1302,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1340,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1314,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1294,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1388,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1334,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1298,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1262,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1354,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1396,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1318,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1334,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1268,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1194,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1222,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1234,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1292,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1400,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1188,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1534,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1256,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1480,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1414,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1272,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1244,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1336,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1320,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1460,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1500,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1304,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1248,1,0,5,0.1,0.05,0.0
50,50,10,400,2000,1308,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1340,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1316,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1500,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1400,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1392,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1336,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1390,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1496,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1548,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1332,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1476,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1420,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1302,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1314,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1402,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1406,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1388,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1352,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1312,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1490,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1374,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1620,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1456,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1526,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1356,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1450,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1494,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1392,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1272,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1520,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1430,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1252,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1502,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1376,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1520,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1388,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1388,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1316,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1300,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1486,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1404,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1282,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1458,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1518,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1330,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1428,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1364,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1386,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1322,1,0,5,0.1,0.05,0.0
50,50,10,400,4000,1360,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1296,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1356,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1458,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1402,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1426,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1304,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1488,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1540,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1540,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1488,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1376,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1422,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1578,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1478,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1408,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1546,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1478,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1526,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1436,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1378,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1406,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1486,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1398,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1484,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1644,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1420,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1500,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1458,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1494,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1592,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1466,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1550,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1590,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1358,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1424,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1292,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1416,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1322,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1508,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1396,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1336,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1536,1,0,5,0.1,0.05,0.0
50,50,10,400,8000,1484,1,0,10,0.1,0.05,0.0
50,50,10,400,8000,1400,1,0,10,0.1,0.05,0.0
50,50,10,400,8000,1360,1,0,10,0.1,0.05,0.0
50,50,10,400,8000,1544,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1462,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1272,1,0,10,0.1,0.05,0.0
50,50,10,400,8000,1490,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1378,1,0,10,0.1,0.05,0.0
50,50,10,400,8000,1448,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1282,1,0,10,0.1,0.05,0.0
50,50,10,400,8000,1414,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1374,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1278,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1448,1,0,10,0.1,0.05,0.0
50,50,10,400,8000,1570,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1484,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1320,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1200,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1300,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1190,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1292,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1316,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1392,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1500,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1312,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1238,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1668,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1364,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1286,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1392,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1274,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1410,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1428,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1222,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1308,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1276,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1378,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1228,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1362,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1234,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1298,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1382,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1388,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1284,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1368,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1340,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1404,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1314,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1402,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1588,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1222,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1396,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1360,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1310,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1358,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1132,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1226,1,0,10,0.1,0.05,0.0
50,50,10,400,1000,1356,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1322,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1358,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1434,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1428,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1434,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1430,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1408,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1462,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1340,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1424,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1292,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1550,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1268,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1326,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1432,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1236,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1416,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1536,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1406,1,0,10,0.1,0.05,0.0
50,50,10,400,2000,1326,1,0,10,0.1,0.05,0.0
